Contents,Label
"no hagan caso de nada de lo que diga brenda, está tomando tkt roja desde la 1 pm y budweiser desde las 6pm atte. sonia.",1
"@vanderhast jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",0
siempre el más guapo ay,0
soy @essiesenna. este es mi número de teléfono finlandés. ya puedes borrar el inglés. y la abuela piensa.. era una niña de 8 años.. ,1
el llanto de una mujer no es de creer,1
@imfebrer no me hagas daño  @xseth_army que cruel jajaja habría q verlo ^^,1
lo peor de estar malo y tirarse toooooodo el día durmiendo es que ahora por la noche no me duerme ni el tato...   ,0
"@cris_potterhead y a veces la aguja de análisis es peor para los moratones y el dolor que la de donar sangre, te recomiendo que no mires ",0
@yo_soy_b es que aquí no hay así que diga edificios y lugares históricos y los que hay son como 3 y ya no esta chido por eso lo digo.,0
@aymerich97 yo solo puse las evos de eevee ,0
no hay nada más triste que terminas todas las temporadas de tu serie,0
"aaahhhhggg noooo!!! esa frase no!!!! malditos hombres (frustración momentanea) sorry, no los odio... bueno no a todos!",1
"@sara_g2 jajajaja es súper buen pedo, te va a caer bien. yo tampoco sé con quién me toca",0
@cognified te juro que si tuviera pc gamer o una decente jugaría también ahí,0
cuando sufres porque no encuentras emulador para jugar al pokemon rubí en ios 9.3.4 ,0
@cobos_rebeca a ti por responder! espero y deseo que te salgan nuevos proyectos!! besitos!! ,0
"@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor",0
@marcasgz menos mal que no has dicho escuchal #enlacabezano #losiento ,0
".@davidcpsberga @goslum vamos, que usted es el portavoz de 2 millones de personas. una inmensa... minoría. ¿le molesta la minorización? ",0
"a las mujeres no les gustan los chicos buenos, prefieren a los ‘malotes’",1
"@miguelbarranco5 @llautet @belenfgonzalez @pastoreta1 @betemilio @txemadomi @minadeideas hola miguel no,ahora estoy en ella ",0
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,1
@flyintothestorm @selenepetalos mmmm yo tampoco te puedo decir nada  supongo que lo lógico sería que lo tuvieran pero a saber,0
@luismartinez22_ pensba q iba a hacer @wxplosive una reflexion profunda de las q me hace a mi pero ,0
"@bayou7478 estoy igual. quiero un maratón en marzo/abril y otro en octubre/noviembre. si te enteras de nos buenos, por favor avisa.",0
"con mujeres, armas y fuegos, no quieras juegos",1
"mujer al volante, peligro constante… ¡mujer tenía que ser!",1
los niños son más bullosos y las chicas calladas.,1
ya a saber cuando vuelves a hacer un #followexpress  lloro @blasauryn,0
"@elspeaker es un aspecto poco conocido del sistema solar, que probablemente aún haya cosas por descubrir ahí fuera ",0
¡peleas como una mujer!,1
"ni cigarros, ni galletas, ni caldo de camarón, ni michelada, ni papas a la francesa ... qué clase de vida es esta??!!!",0
@lidiawblog que es un envidiosillo ,0
"@extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que fey subio y difundo mis fotos como esto es lo que hago",0
te levantas emocionado por ser dia de reyes pero recuerdas que ya estas grande #felizdiadereyes #eanz,0
"queridos reyes quiero: 1. voluntad para dejar de tragar... y ya con eso toda mi vida se resuelve, ah sí bueno y un dragón",0
@nahimachoura que te pareció el tercer uniforme de nuestras aguilas? a mi no me gustó pero se ve mejor que el de local...chale..,0
¡que ya sea 28! ya quiero ver a @adiosparismx me hace falta olvidarme de todo con buena música en vivo.,0
"#fiesta17millones @yuyacst hermosa, mil felicidades, esta familia crece y crecep no te gustó mi dibujito que te hice?",0
@montse_garcia  habrá que acompañar la temporada seguramente exitosa de james con un recordatorio frecuente a tu descomunal trabajo ,0
"@lonchbox aaahm bueno, disfruta la vida por esos lares, yo me vuelvo a rusia en breve ",0
¿es una niña? como no lleva pendientes pensaba que era un niño.,1
corres como una niña.,1
"regla básica para hacer una fiesta de cumpleaños... tener amigos, no sé a quién invitar",0
"te quejas por todo, eres una nena.",1
así nunca te vas a echar un novio.,1
"al final el vídeo lo subo mañana, que acabo de llegar a casa. ",0
@thelordofkai por eso he dicho casi como método sutil de aproximación ,0
"cartas, dados, mujeres y vino, al rico hacen volver mezquino",1
"@youtube lo que voy a hacer el lunes no es por ti, es por nosotros te amo y te quiero mucho  eres la única real para mi",1
trabajando con el equipo de @juliaenlaonda para el especial del próximo jueves. ya os adelanto que va a ser un programón! ,0
ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas - machirulo qué cojones jajsakjkjsadjjsjasjajaja,1
"hablando en serio, como no apruebe matemáticas me tiro desde la ventana de mi cuarto, que es un décimo y así no sobrevivo ",1
estoy nerviosa y tengo miedo,0
¡a fregar!,1
